Name;Phone
Shabalalaprinters;823543523
Paks Construction  Maintenance;823631136
Agora Automation (Pty)Ltd;823637667
Graspshare Consultancy (Pty) Ltd;823692875
Singaz Trading Enterprise;823739586
Ocean View Umzumbe;823750000
SUMMERPLACE;823750000
St Lucia Cheese Farm and Forest Lodge;823753165
Business Card Printers;823785970
Raving Logos;823792814
Trinity Agric Business;823958511
NMM Stationery Supplies;823958511
Ndimande Attorneys Inc.;824037390
R66 Truck Stop Car Wash and Restaurant;824089354
Prime Group Properties and Auctions;824123710
Ishies Fruit And Veg;824125187
LENNOXTON STEEL FABRICATION;824139563
Mariannhill Landfill Conservancy;824158093
Kranskop BB;824204080
Local Real Estate- Howick;824246202
Famozah trading;824256786
Myspace Security  Electronics;824459431
Newmella Holdings;824540562
The ProfPM Zone;824568739
Chippies Pickles;824580050
Africa Boards TRADERS CC;824596081
Golden Lantern TOWN Lodge;824644771
First in Business Solutions KZN (Pty) Ltd;824667828
DESIREâ€™S CASA VILLA;824670089
Life Gutters;824683375
La Mer Lodge;824857220
Process Flow Solutions Pty Ltd;824857953
Lionsriver Country Cottages;824880209
24IT Business Solutions;824913305
Lombok Lodge;824915131
Ravindra Maniklall and Company attorneys;824918843
PropAT;824922263
Mechanical Draughting Services;824923041
Pure Venom Reptile Park;824928256
The Supply Company;824928805
Be You;824948752
Sagprint;824957338
NSC Power Solutions;824995226
ThakasaQ Trading Enterprise (Pty) Ltd;825008384
RK wholesaler;825015714
Seromo Group;825034732
Ukuthula Burial Society;825039508
Lumbatho-Audit Consultant (Pty)Ltd;825057143
Kwa Shuben;825105786
MDR Solutions;825158395
The Space To Be (Pty) Ltd;825202510
Activeit;825296583
Rorke's Drift Lodge;825306390
Bushveld Bees;825336099
Nkabayenkosi Building Construction Pty (Ltd);825453128
Illovo River Lodge;825453903
Sing's Goat Farm;825496765
Royal Jozini Private Game Reserve;825504614
RenÃ©e's Health Shop;825519771
Kamsis Holdings;825532944
Harrow Hill BB;825543678
St Cathryn's Country Golf Estate;825552661
Seaside escapes;825555361
Solar power;825555476
Kwalala Lodge;825583840
Lotus Guest House;825605571
Aloe Business Centre;825616308
Appliance Solutions;825652748
BIPSA;825674050
Windsor House;825700934
uBukwa Consulting;825704690
Trophy Excellence Tongaat;825741065
ERA Holdings;825744126
PT Engineering;825849198
MSHUBO SECURITY SERVICES;825963983
Paradiso Guest House;825970768
Lubhalu Investments (Pty)ltd;825982136
Inanda Business Park;826099087
The Unique Bed and Breakfast;826109540
Siyavaya Freight;826182991
Mmakgabo Boutique Lodge;826186190
Independent Herbalife Distributor;826343279
Ambleside;826376288
Tembe Elephant Park;826512868
The Business Zone 200 C.C;826531057
The PMB Trailer and Boat Company;826557722
Umkhaya Lodge;826562863
KPG Engineering Services;826574424
Hillside Guesthouse;826577066
Shark Cage Diving KZN;826706950
mxolisi protection services;826746119
Efficacy Efficiently (Pty)Ltd;826802680
Scraprite Metals;826976348
Obsidian Inc;826992236
Blessed Boards;827013406
Senzakahle Businesses;827130867
Governance Management Consulting;827191420
Conveyor and Plastic Solutions;827354088
Spirit of Adventure;827363651
Mineral and Energy Management and Consulting Services;827419610
SIYABAMBISANA BUSINESS ORGANISATION;827450854
Travel With Options;827451013
BlueTekkie  Business Consulting Pty Ltd;827567165
JAZMAX RESERVOIR HILLS;827568923
Anchorage BB;827610987
MEAT FARM SHOP;827614877
Strelitzia Guest House;827620657
Umkomaas Sewing;827670164
Lily's Cottage;827712081
Eco Fuel;827734452
Sea Breeze Shelly Beach;827746917
Stepfer Butchery;827747550
Natal Portland Cement Co (Pty) Ltd;827773078
AR Management;827778550
Trailchef food company. South Africa;827802901
JORDAN  JORDAN;827817340
Kist Company;827832330
RDL Marine Services;827832532
Mbopha Guest House;827833531
Royston Hall Historical Guesthouse;827845851
Santorini Holiday Apartments;827859110
Tweni mini Market;827869112
Reload Group PTY Ltd;827902121
Water Purification Systems;827917008
B N Construction  Projects (pty) LTD;827943125
Thamis Sithole  Associates;828005472
Bryce Biggs Consulting;828007545
Boulevard501;828008893
Sennah Rentals;828028039
Tranquil Tokai Guesthouse;828028696
Pongola Tropical;828033135
Andisa Agri (Pty) Ltd;828075587
El Sali Guest House;828089795
Custom Commercial Developments PMB;828092652
Casa Uvongo 208 , 209, 211, 104;828132001
M'zone Office Solutions;828167500
Tannery Industrial Park;828234469
Massams Confectionery;828241860
Ushaka Square, Shakaskraal, Dolphin Coast, KZN, South Africa.;828288302
Serial pest busters;828300959
BPQ;828382773
Mega Star CD and DVD Printing;828484320
Micro Business Opportunities.co.za;828532521
Mandalay Guest House;828536384
Meander In Bed  Breakfast;828564196
SeaXplore Lodge and Dive Center;828579609
Ngcobo Industries;828595527
Mtuba Mall;828632116
Cherona D | Life Coach | Business Coach I Motivational Speaker I South Africa;828727345
Odyssey Magazine;828752985
Glyndale Sands 301, Holiday Accommodation (Uvongo - South Coast);828755838
15onRaymond (Scottburgh KZN Holidays);828758628
Cress Safety;828760222
KZN Top Business;828777906
Barieta Cottages;828779076
Arthur's Auto Services;828784162
Isijula Enterprise;828784187
MyZone Water Shop;828788568
JMB Engineering (Pty) Ltd;828812694
Departure Lounge Productions (Mozamboogy);828853304
R101 Business Park;828882020
NMR Engineering;828906269
Allways Towing Natal;828916975
L  M ENGINEERING / DE BEER CIVILS;828931527
Dumehlezi Self Catering;828964774
Jacobs J C;828971322
Rossburgh Motor Spares;828986372
24 South Sands;829019762
HeloWelo;829055707
Port Edward Sea Breeze Accommodation 2 nights minimum stay;829200071
RCM Strategic Sustainment Consulting;829212995
@ The Lighthouse Inn;829215195
Select Manufacturers  Distribution;829220288
T-JUNCTION PHARMACY;829251055
Castle De Wildt;829270099
BHA Durban Inc.;829272564
Mining  u200bMineral u200bProcessing u200bConsultant;829273642
Rosegarden Guest House Pongola;829276429
JHDM KZN;829278594
AllBiz Consulting;829304331
Wuthandeka Steel Works;829377876
SA Accounting Network - Pietermaritzburg;829400949
Sugarhill Farm;829407844
eBukhosini Africa;829416202
Zimisele Business Consultants;829454843
Sosibo And Partners;829512349
Midlands Trucking;829529069
Aptmeck Consulting;829540033
Sunbird Guest House;829553941
FORESTRY EQUIPMENT;829663588
The Spice Box;829704949
Miramar Cove Body Corporate;829720414
La Ru;829745798
Nxumalo  Associates Land Surveyors;829749682
Siyakala Construction;829768439
Ekhaya Management Services and Supplies Pty Ltd.;832030017
Khumza Solutions;832060163
Studio M;832246882
Liquor Express Umkomaas;832264335
Funzanzi Business Park;832286830
Dive Inn Guest House;832292991
XLB Solar;832343752
Modern Foods;832483302
Orac Decor South Africa;832496123
Qabuleka BnB;832539060
Nqunqa Primary School;832553707
DIVERSECO BUSINESS CONCEPTS (PTY) LTD;832561300
Launch Republic;832609621
Soni's Biscuits;832627219
Kwalucia Private Safari Retreat;832637840
Thabela Catering  Hire;832688627
Induna Contracting Services;832730958
Amble Inn Guest House;832743305
Mountain View BB;832760817
Aldes Accolade;832773111
The Hot Foiling Co.;832781309
RKM Business Solutions;832782807
Digivest;832848865
SHEQ 360;832849009
Nyl Retreat;832893392
SND General Trading Pty Ltd;832920617
Theo's Fruit  Veg/Reilly's still water;832925498
ALDES PRESTIGE;833034222
LCoste Dezigns. 130 Blom street. Silverton. Pretoria;833063318
DES Engineering  Repairs;833063447
Nongoma photocopy internet cafe;833076568
Riverside Manor;833105632
CHL Services and Laundromat;833107453
Lupac digital solutions;833205190
16 St Johns;833288876
Aber Jetz Guest House;833307364
Ushintsho Resources;833317961
Manut Pty Ltd;833345090
Sweet Xpress Isipingo;833352870
E11even Group of Companies;833396446
Almaree's Hair Design;833642977
Roam Holdings (Pty) Ltd;833673512
africom business consultants;833718071
Unyezi Business Consultant;833745637
Cycad Rock Fishing Lodge;833789727
Fraaiuitsig BB;833837157
GREEN TREE BB ( greentree1.bnb@gmail.com);833888135
Azania operations;834043187
Tongaat Powder Coating;834047769
Little Fields Country House;834073310
LCS Logistics, Newcastle;834084268
Eden Bed and Breakfast / Self Catering;834095818
Die Strandhuis;834121513
Clear Choice Builders;834128282
IMPILO DRILLING;834192100
Eyenduna Investments (Pty) Ltd;834386873
Uitval Boxer Superstores;834414455
Phoever Bed  Breakfast;834436911
PERMANITE WATERPROOFING;834467553
Sienna Skye Distributors (Pty) Ltd;834495678
Herbertdale Guesthouse;834523355
Mfunwa Consultancy Services;834538253
Gp Business Park;834540400
Umhlanga Lodge;834547969
Smart Business Resources (PTY ) Ltd;834558343
SOUTH COAST STORAGE;834593464
Umzinto Spares Centre;834633028
Mtunzini Budget Accommodation;834781683
Ubhaqa Business Consultation;834921990
Shape Shifters;834922533
Ubuhle 79 Trading Enterprise;834953381
ASTRO FUNK;835066727
Ulundi Sebenza Uthokoze Farm;835125596
Madakadaka Business Center,;835158984
Zululand Chamber of Commerce and Industry;835216335
Umbogintwini Industrial Complex;835384259
Mbonojobe Trading and Projects;835511657
Thami Express Studio - Port Shepstone;835524494
The Small Business Hub;835549326
Small Business Computer Services;835559570
The Little Cottages;835559588
Step Ahead RSA (Pty) Ltd;835631738
Plants for Africa;835657666
Phakathwayo Food  Events;835819538
Cifa nmb;836002794
Elegant Lodge;836087689
Kilimanjalo Internet Cafe-MKUZE;836135079
SOMACIKO BUSINESS CONSULTANT;836167797
Nzulu Development Enterprise cc;836177499
Kuhle Konke Pharmacy;836191307
Marula Gardens;836253455
LUBENG AFRICA HIGH PERFORMANCE LUBRICANTS;836319115
Talent Institute;836319577
Zululand Engineering;836384419
ASCOT GARDENS Self Catering Accommodation;836473974
KRANSKOP REPAIRS service center (KZN BRANCH);836490205
Inanda Data Networkings;836550745
Illovo Beach Inn;836583328
Debt Mate;836612791
Farm Parts;836621376
NFGA Enterprise (Pty) Ltd;836650011
Riverbend Chalets  Campsite;836663941
Thulani Furniture Shop;836920045
Nqabeni Group;836935639
Business SMART Consultants;836952587
Nosihle's business;837004634
South Coast Chamber of Commerce;837005427
Rall Business Consultancy;837018536
A-Z SME Services;837152212
Merchant Kapital;837165916
The Adventure Company;837183325
Procoserv PTY LTD;837224113
Siyathuthuka Forestry Services CC;837273429
Jozini Lebombo Lodge;837458686
Ashley Consulting Group;837465221
Sync up Solutions;837485828
THE BRAKE SPECIALIST;837587091
GUMELITHO SHIPPING AND LOGISTICS;837673065
RJ FACILITIES MAINTENANCE;837772650
Mc Plant Hire - Howick;837773310
Mount West Towlines;837784353
Basset Breweries;837788988
Phithiza Zone;837805263
Plans Ahead;837820011
Umzinto builders supplies Pty ltd;837840788
A.N. Business Growers (Pty) Ltd.;837841789
BETLATSELA CONSULTING ENGINEERS (PTY)LTD;837850209
Liberty Logistics;837861919
Aqua 180 Apartments;837862881
MZK Incorporated;837864477
VAJRA TRADING (PTY) LTD;837916644
RevoPower;837934227
At 4 Umzumbe Beach Apartment, Mangrove Beach Estate, Banana Beach, Port Shepstone;837971407
HLAMBISA BUSINESS SITE;837994435
Lin Kayton Business Coaching and Consulting;837999520
Bhambanana Medical Practise;838224426
Nompunyumpunyu;838453162
Abanguni Business Consulting;838560582
KAMBULA LODGE;838851411
Isphepho Group (Pty) Ltd;838857650
Ukukhala KweNsingizi Farm;838967585
Ncwane;838985307
TEE-CEE COMMUNICATIONS PTY LTD;839281804
LSLW Business Consultation;839382717
Amaqugwane (PTY) LTD;839507740
Lekker Spice Shop;839583166
Taxtech (Pty) Ltd;839607646
Oceans Umhlanga Sales Office - DevProp Global;839635540
Mobile Mechanical Services;839980646
Vezokwethu Business Enterprise;839981811
Bunny Hop Documents;839999664
Sabela Attorneys;840578644
Pongola;842030772
Dolphin View Self Catering;842082657
Bishops;842090389
Ndosi and Sons Investment;842114741
MR.B WHOLESALERS;842170594
Silver Hill Lodge - Lodging  Camping, Kamberg;842291966
Queensburgh Bed and Breakfast or Self-Catering;842308292
Wellcom Cell  Sound Electronics Uitval;842406198
Bella's B and B;842450115
AK SECURUTY PROTECTION;842522796
HEAVYB SA PTY LTD;842544066
Haritha Agencies;843116480
Zabalaza mkhonto;843222510
Animal Feeds MBAZWANA;843767805
TwelVE To One Business Consultants;843956558
Yelo Button;843972397
The Ma Shop;844007365
2nd Storey Corporate PTY LTD;844236912
Bechoos building  Construction;844378008
Forsight Management Consulting;844401500
Boxer Shopping Centre;844597520
Prestige Accounting Shelley Beach;844630002
Wimpy;844636514
Nayem Hassan (Accountant  Business Adviser);844659796
Queensburgh Property Professional;844665557
Siza africa hire;844669920
Day to Day Accounting CC;844776110
11 Waterfront apartment - Self-catering;844778862
DevTech Innovations SA (PTY) LTD;844788082
EKHWEZINI TRADING PTY(LTD);844867987
Gumbi Group Business Solutions;844932018
Sa company services;844950147
Double Service Waterproofing;844957034
Isibane Industries;845032305
Monica's Guest House;845918888
Ingwavuma BIG 11;845935994
Myka Chemicals;846544957
DCS Commercial;846666885
Phathizwe Investments (Pty)Ltd;846781732
Stumpers Media Company;846798248
Computer Support Solutions;847172633
Pongola River Company;847343552
Ndwedwe Computer Shop;847824905
Sunset Ridge Farm;847866434
Illovo Beach House;848119009
BRUJOLL;848199485
Crooked Tree Cottage BB/Self Catering;848247684
JB Bookkeeping Services (PTY) LTD;848271718
LEE Assist;848426610
Kerry Forbes  Associates;848707814
Woza Woza Blocks Bricks;848780747
I MUKWEWA ATTORNEYS;849133841
Total Life Changes;849689089
Ekaya Promotions;849792526
Thembeni hardware  Steel;849824847
Mvemve Business Solutions (Pty) Ltd.;849850694
Dark Continent Motors @freshmata group of companies;849962479
Holabas printing solutions;849970650
United Copiers;860018500
FESTO;860033786
Standard Bank Kokstad;860101341
Capitec Bank Melmoth;860102043
Builders Express Margate;860284533
Astron Energy Uitval;860300860
DHL Service Point (POSTNET SHELLY BEACH);860345000
DHL Service Point (POSTNET LADYSMITH);860345000
Liberty Shelly Beach;860456789
Liberty Vryheid;860456789
IntelliSEC Durban;860468377
PPS Investments (Pty) Limited;860468777
FIDELITY SECURITY SERVICES/ Link-Up Security;860546587
Leads 2 Business (Head Office): Tenders, Projects, Leads 2 Quotes  Open Quotes;860836337
Neveah Management Services cc;860872835
Yellow Pages - South Africa;860935569
Fezile Security Services;860995225
Ownsurance;861000464
IE Business Center;861073282
Pro Contracts (Pty) Ltd;861111717
Fidelity ADT pinetown;861212107
Fidelity ADT Security Margate;861212109
Reaction Unit;861234333
Reaction Unit South Africa;861234333
Assupol Umzinto;861235664
Assupol Kokstad;861235664
Assupol Greytown;861235664
Assupol Ladysmith;861235664
Assupol Nkandla;861235664
Assupol Melmoth;861235664
Assupol Nongoma;861235664
Assupol Nqutu;861235664
Biz Partners;861267775
Nquthu Plaza;861347852
BusinessPrint;861424259
Game Kokstad;861426049
Game Ladysmith;861426052
Game Shelly Beach;861426091
I EXCHANGE NETWORK (PTY) LTD;861439242
UYABONWA SECURITY SERVICES;861511052
Sigma;861538750
Direct Logistics Services;861555181
Grobbies Projects;861557755
Orange Operations (PTY) LTD;861672643
CLAY;861722723
Royale International;861769253
The Holiday Club;861842737
Turion Technology;870125469
New Generation Management Consulting;870876307
On Tap Kokstad;870935418
SK DESIGNLINE;870935469
Entertainment Today;870948487
Nu Shop;871062364
VHA Accounting Solutions Incorporated;871090712
SUPERSPAR Madadeni;871311338
NOVA OFFICE SOLUTIONS;871331597
Continuous Improvement Consulting;871354843
MaRu Consulting;871489565
Perfect PPE;871500718
TOMLINSON ATTORNEYS;871502476
Qhubeka Business Enterprise;871502476
Verimark;871505227
AMT Turbo Port Shepstone;871513036
PostNet Scottburgh;871520847
Claricent Consulting Services Pty Ltd;871520938
Fomo Cafe;871532900
TAKE OVER BUSINESS SOLUTIONS;871643480
Build it Uitvaal;871700134
ADV S B XABA INC;871700895
iKhokha;872227000
TPA Debt Management - Verulam;872324247
ANVIL Property Smith | Commercial Property;872348000
3603;872654308
South Coast Security Solutions;872655984
AMANZI Pure WATER  Ice;872843623
Mvulo Consulting Engineers;872851181
NTT Isuzu Ladysmith;872861300
Southey Contracting Richards Bay;872878970
Fontana Manufacturers (Pty) Ltd;872881028
SIMUNYE DEBT ADVISORY;873300403
Keyrus South Africa;873508860
IT-Works Business Solutions;873534969
The Entrepreneur;873546343
iLembe Chamber of Commerce, Industry and Tourism;873546343
Rainbow Chicken P2 Plant;873652110
Mathe Group (Pty) Ltd;874600333
MK Touch (Pty) Ltd;875101807
Siyandiswa Trading Enterprise CC.;875107933
Black Horses Lodge  Conference Centre;875270246
Perfect Water Pongola;875270258
Kwantu Village;875270278
MNTUNGWA FINANCIAL SERVICES;875270513
Build it Wartburg;875379308
Eezi Move (Durban);875500880
Inospace - Maitland Business Exchange;876250495
Advanced Call Center Solutions Ltd;876549884
Atlas Finance Melmoth;877021199
Atlas Finance Nquthu;877021209
MDSA Project  Construction Management - Kwazulu Natal Office;877021755
Hlungwane Head Office;877111209
Que Consolidated;877297327
GOSHEN ENTREPRENEURSHIP HUB (Pty) Ltd;877434648
Furnmart Ngwavuma;878035453
PostNet Pongola;878080873
BlackNet;878083482
Inicio Business Solutions;878203540
Beauty Zone Inanda Mall;878209141
Zulu Sharp  Associates;878217290
RBK Business Accountants | Durban;878220200
DIGITDASH;878221572
Bravo Six Security;878222802
Technovaa Packaging Industries Pty Ltd;879439468
